,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Government,country,Coup dՎtat
2069,2015-06-01,0,0,0.0,0.0,0,2,0,0,,0.0,,,0,0.0,1,,0,0,1,PS,
2070,2015-07-01,0,0,0.0,0.0,100,0,0,0,,0.0,,,0,0.0,0,,100,0,0,PS,
2071,2015-08-01,100,0,0.0,0.0,0,0,100,0,,0.0,,,100,0.0,0,,0,0,0,PS,
2072,2015-09-01,0,0,0.0,0.0,0,0,0,0,,100.0,,,0,0.0,0,,0,0,0,PS,
2073,2015-10-01,0,0,0.0,0.0,0,0,0,0,,0.0,,,0,100.0,0,,0,100,100,PS,
2074,2015-11-01,0,100,0.0,100.0,0,100,37,0,,0.0,,,0,0.0,100,,37,0,0,PS,
2075,2015-12-01,0,0,0.0,0.0,0,0,0,0,,0.0,,,0,57.0,53,,23,53,0,PS,
2076,2016-01-01,0,0,0.0,1.0,0,0,0,0,,0.0,,,0,0.0,1,,0,0,0,PS,
2077,2016-02-01,0,0,0.0,0.0,1,0,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2078,2016-03-01,0,0,0.0,1.0,1,1,0,12,,0.0,,,0,0.0,0,,0,0,0,PS,
2079,2016-04-01,0,1,0.0,0.0,0,2,0,0,,0.0,,,0,0.0,1,,0,0,0,PS,
2080,2016-05-01,0,0,0.0,0.0,0,6,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2081,2016-06-01,0,0,0.0,0.0,1,0,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2082,2016-07-01,0,1,0.0,1.0,0,5,0,0,,0.0,,,0,0.0,0,,0,0,1,PS,
2083,2016-08-01,0,0,0.0,0.0,0,0,0,0,,0.0,,,0,0.0,0,,1,0,0,PS,
2084,2016-09-01,0,0,19.0,0.0,0,1,0,0,,0.0,,,0,1.0,0,,0,0,0,PS,
2085,2016-10-01,0,0,0.0,0.0,0,3,0,9,,0.0,,,0,0.0,1,,0,0,0,PS,
2086,2016-11-01,0,1,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2087,2016-12-01,0,0,0.0,0.0,0,2,0,0,,0.0,,,0,0.0,2,,0,0,1,PS,
2088,2017-01-01,0,0,0.0,0.0,0,3,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2089,2017-02-01,0,0,0.0,0.0,0,2,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2090,2017-03-01,0,1,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,1,PS,
2091,2017-04-01,0,1,0.0,0.0,0,4,0,9,,0.0,,,1,0.0,0,,0,0,0,PS,
2092,2017-05-01,0,1,0.0,0.0,0,5,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2093,2017-06-01,0,1,9.0,0.0,0,3,0,7,,0.0,,,0,0.0,0,,0,0,0,PS,
2094,2017-07-01,0,0,0.0,0.0,0,3,0,10,,0.0,,,0,0.0,0,,0,0,0,PS,
2095,2017-08-01,0,2,0.0,0.0,0,5,0,0,,0.0,,,1,0.0,0,,0,0,0,PS,
2096,2017-09-01,0,0,0.0,0.0,0,2,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2097,2017-10-01,0,1,0.0,1.0,0,1,0,6,,0.0,,,0,0.0,0,,0,0,0,PS,
2098,2017-11-01,0,0,0.0,0.0,0,4,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2099,2017-12-01,0,1,0.0,0.0,0,5,0,5,,0.0,,,0,0.0,1,,0,0,0,PS,
2100,2018-01-01,0,1,0.0,0.0,0,5,0,3,,0.0,,,0,0.0,0,,0,0,1,PS,
2101,2018-02-01,0,0,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2102,2018-03-01,0,0,3.0,0.0,0,4,0,2,,0.0,,,0,0.0,0,,0,0,0,PS,
2103,2018-04-01,0,1,0.0,0.0,0,7,0,5,,0.0,,,0,0.0,0,,0,0,0,PS,
2104,2018-05-01,0,0,0.0,0.0,0,6,0,6,,0.0,,,0,0.0,0,,0,0,0,PS,
2105,2018-06-01,0,0,0.0,0.0,0,6,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2106,2018-07-01,0,0,4.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2107,2018-08-01,0,1,0.0,0.0,0,5,0,0,,0.0,,,0,0.0,1,,0,0,0,PS,
2108,2018-09-01,0,1,0.0,0.0,0,5,0,4,,0.0,,,0,0.0,0,,0,0,1,PS,
2109,2018-10-01,0,1,5.0,0.0,0,4,0,2,,0.0,,,0,0.0,0,,0,0,0,PS,
2110,2018-11-01,0,1,0.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,1,PS,
2111,2018-12-01,0,1,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,1,PS,
2112,2019-01-01,0,0,0.0,0.0,0,4,0,3,,0.0,,,0,0.0,0,,0,0,1,PS,
2113,2019-02-01,0,1,3.0,0.0,0,3,0,4,,0.0,,,0,0.0,1,,0,0,1,PS,
2114,2019-03-01,0,0,4.0,1.0,0,4,0,8,,0.0,,,0,0.0,0,,0,0,0,PS,
2115,2019-04-01,0,0,0.0,0.0,0,5,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2116,2019-05-01,0,0,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2117,2019-06-01,0,0,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2118,2019-07-01,0,1,14.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,1,PS,
2119,2019-08-01,0,0,0.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2120,2019-09-01,0,1,0.0,0.0,0,3,0,0,,0.0,,,0,0.0,0,,0,0,1,PS,
2121,2019-10-01,0,1,0.0,0.0,0,3,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2122,2019-11-01,0,1,0.0,0.0,0,3,0,0,,0.0,,,0,0.0,0,,0,0,1,PS,
2123,2019-12-01,0,0,0.0,0.0,0,3,0,8,,0.0,,,0,0.0,0,,0,0,1,PS,
2124,2020-01-01,0,0,5.0,0.0,0,4,0,7,,0.0,,,0,0.0,0,,0,0,1,PS,
2125,2020-02-01,0,0,0.0,0.0,0,3,0,4,,0.0,,,0,0.0,1,,0,0,1,PS,
2126,2020-03-01,0,0,0.0,0.0,0,3,0,4,,0.0,,,0,0.0,0,,0,0,1,PS,
2127,2020-04-01,0,1,3.0,0.0,0,4,0,5,,0.0,,,0,0.0,0,,0,0,1,PS,
2128,2020-05-01,0,0,2.0,0.0,0,4,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2129,2020-06-01,0,0,0.0,0.0,0,3,0,6,,0.0,,,0,0.0,1,,0,0,1,PS,
2130,2020-07-01,0,1,0.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2131,2020-08-01,0,0,5.0,0.0,0,3,0,6,,0.0,,,0,0.0,0,,0,0,0,PS,
2132,2020-09-01,0,0,0.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2133,2020-10-01,0,1,0.0,0.0,0,4,0,9,,0.0,,,0,0.0,0,,0,0,1,PS,
2134,2020-11-01,0,0,0.0,0.0,0,4,0,2,,0.0,,,0,0.0,0,,0,0,0,PS,
2135,2020-12-01,0,0,4.0,0.0,0,4,0,3,,0.0,,,0,0.0,1,,0,0,1,PS,
2136,2021-01-01,0,0,0.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2137,2021-02-01,0,1,0.0,0.0,0,4,0,2,,0.0,,,0,0.0,1,,0,0,1,PS,
2138,2021-03-01,0,1,0.0,0.0,0,2,0,4,,0.0,,,0,0.0,0,,0,0,0,PS,
2139,2021-04-01,0,1,0.0,0.0,0,4,0,4,,0.0,,,0,0.0,0,,0,0,1,PS,
2140,2021-05-01,0,0,0.0,0.0,0,5,0,5,,0.0,,,0,0.0,0,,0,0,1,PS,
2141,2021-06-01,0,1,3.0,0.0,0,3,0,4,,0.0,,,0,0.0,0,,0,0,1,PS,
2142,2021-07-01,0,1,3.0,0.0,0,5,0,5,,0.0,,,0,0.0,1,,0,0,1,PS,
2143,2021-08-01,0,1,3.0,0.0,0,3,0,7,,0.0,,,0,0.0,0,,0,0,1,PS,
2144,2021-09-01,0,1,0.0,0.0,0,3,0,8,,0.0,,,0,0.0,1,,0,0,1,PS,
2145,2021-10-01,0,0,6.0,0.0,0,3,0,0,,0.0,,,0,0.0,0,,0,0,0,PS,
2146,2021-11-01,0,1,0.0,0.0,0,2,0,2,,0.0,,,0,0.0,1,,0,0,0,PS,
2147,2021-12-01,0,0,4.0,0.0,0,2,0,4,,0.0,,,0,0.0,0,,0,0,0,PS,
2148,2022-01-01,0,0,0.0,0.0,0,6,0,5,,0.0,,,0,0.0,0,,0,0,0,PS,
2149,2022-02-01,0,0,0.0,0.0,0,5,0,6,,0.0,,,0,0.0,1,,0,0,0,PS,
2150,2022-03-01,0,0,0.0,0.0,0,5,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2151,2022-04-01,0,0,0.0,0.0,0,4,0,5,,0.0,,,0,0.0,1,,0,0,0,PS,
2152,2022-05-01,0,1,0.0,0.0,0,4,0,6,,0.0,,,0,0.0,0,,0,0,1,PS,
2153,2022-06-01,0,0,5.0,0.0,0,5,0,2,,0.0,,,0,0.0,0,,0,0,0,PS,
2154,2022-07-01,0,0,6.0,0.0,0,4,0,4,,0.0,,,0,0.0,0,,0,0,0,PS,
2155,2022-08-01,0,0,0.0,0.0,0,4,0,2,,0.0,,,0,0.0,0,,0,0,0,PS,
2156,2022-09-01,0,0,0.0,0.0,0,3,0,4,,0.0,,,0,0.0,0,,0,0,0,PS,
2157,2022-10-01,0,0,1.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2158,2022-11-01,0,0,0.0,0.0,0,4,0,4,,0.0,,,0,0.0,0,,0,0,0,PS,
2159,2022-12-01,0,0,0.0,0.0,0,3,0,3,,0.0,,,0,0.0,0,,0,0,0,PS,
2160,2005-01-01,0,100,,0.0,0,0,0,0,0.0,,,,0,0.0,0,,0,100,0,YE,
2161,2005-02-01,0,0,,0.0,0,89,0,0,0.0,,,,0,0.0,0,,48,0,0,YE,
2162,2005-03-01,100,18,,0.0,0,45,61,0,0.0,,,,0,0.0,0,,0,0,0,YE,
2163,2005-04-01,0,30,,0.0,0,0,100,0,0.0,,,,0,0.0,0,,0,91,100,YE,
2164,2005-05-01,0,0,,100.0,39,0,0,0,0.0,,,,0,37.0,0,,0,0,0,YE,
2165,2005-06-01,0,0,,32.0,0,0,0,0,0.0,,,,0,0.0,0,,0,0,0,YE,
2166,2005-07-01,0,44,,0.0,0,100,0,100,0.0,,,,0,0.0,0,,0,0,0,YE,
2167,2005-08-01,0,0,,0.0,0,0,0,67,100.0,,,,0,0.0,0,,0,0,0,YE,
2168,2005-09-01,88,49,,0.0,0,54,0,96,0.0,,,,0,0.0,0,,0,0,0,YE,
2169,2005-10-01,0,0,,0.0,0,0,0,0,0.0,,,,0,55.0,44,,100,51,0,YE,
2170,2005-11-01,0,34,,44.0,0,0,0,0,0.0,,,,0,0.0,84,,0,0,0,YE,
2171,2005-12-01,0,16,,40.0,0,0,0,0,0.0,,,,60,98.0,50,,0,0,0,YE,
2172,2006-01-01,0,0,,0.0,100,62,0,0,66.0,,,,84,0.0,0,,0,0,0,YE,
2173,2006-02-01,0,28,,56.0,0,0,0,0,69.0,,,,48,41.0,0,,0,0,0,YE,
2174,2006-03-01,0,0,,0.0,82,26,35,63,61.0,,,,0,30.0,0,,0,0,0,YE,
2175,2006-04-01,62,0,,0.0,82,0,0,0,0.0,,,,0,40.0,44,,0,0,0,YE,
2176,2006-05-01,0,0,,0.0,0,0,0,0,0.0,,,,26,0.0,0,,0,48,0,YE,
2177,2006-06-01,0,0,,0.0,0,0,0,0,0.0,,,,0,0.0,100,,54,0,0,YE,
2178,2006-07-01,0,0,,0.0,0,0,0,0,0.0,,,,0,0.0,0,,0,42,0,YE,
2179,2006-08-01,0,0,,0.0,0,60,0,47,0.0,,,,0,0.0,0,,0,0,43,YE,
2180,2006-09-01,0,0,,0.0,0,0,29,0,0.0,,,,0,0.0,0,,0,0,0,YE,
2181,2006-10-01,0,47,,21.0,0,0,0,0,0.0,,,,0,100.0,0,,0,0,0,YE,
2182,2006-11-01,0,0,,29.0,20,0,0,0,0.0,,,,0,29.0,0,,0,0,0,YE,
2183,2006-12-01,0,17,,0.0,0,43,0,0,0.0,,,,0,29.0,42,,0,0,0,YE,
2184,2007-01-01,0,0,,0.0,0,0,0,0,0.0,,,,0,99.0,0,,0,0,0,YE,
2185,2007-02-01,0,0,,0.0,21,36,0,25,0.0,,,,0,0.0,0,,0,0,0,YE,
2186,2007-03-01,0,0,,0.0,0,54,17,0,0.0,,,,0,0.0,0,,0,0,0,YE,
2187,2007-04-01,0,14,,0.0,0,0,0,0,0.0,,,,0,48.0,0,,26,0,0,YE,
2188,2007-05-01,0,0,,0.0,0,38,21,0,0.0,,,,0,47.0,52,,0,20,0,YE,
2189,2007-06-01,0,0,,0.0,0,0,0,37,0.0,,,,0,0.0,0,,0,18,0,YE,
2190,2007-07-01,0,0,,0.0,0,32,0,0,0.0,,,,0,24.0,0,,0,14,0,YE,
2191,2007-08-01,0,20,,0.0,0,0,0,0,0.0,,,,0,0.0,0,,0,0,0,YE,
2192,2007-09-01,0,0,,0.0,0,46,0,0,0.0,,,,41,41.0,0,,40,0,0,YE,
2193,2007-10-01,0,0,,0.0,0,15,0,0,41.0,,,,25,25.0,15,,14,0,0,YE,
2194,2007-11-01,14,14,,8.0,12,42,15,13,0.0,,,,0,19.0,16,,0,0,0,YE,
2195,2007-12-01,0,8,,0.0,13,22,0,0,0.0,,,,12,0.0,0,,16,0,21,YE,
2196,2008-01-01,0,0,,15.0,0,0,0,0,0.0,,,,33,0.0,0,,0,0,0,YE,
2197,2008-02-01,0,18,,0.0,16,41,0,27,0.0,,,,13,0.0,0,,0,40,20,YE,
2198,2008-03-01,0,0,,0.0,0,0,0,0,0.0,,,,0,0.0,0,,0,11,20,YE,
2199,2008-04-01,0,7,,24.0,0,0,11,24,0.0,,,,10,16.0,0,,0,0,21,YE,
2200,2008-05-01,0,0,,15.0,0,29,0,0,0.0,,,,51,13.0,0,,0,0,0,YE,
2201,2008-06-01,11,6,,0.0,0,14,0,0,0.0,,,,0,26.0,0,,0,0,0,YE,
2202,2008-07-01,0,7,,0.0,0,0,0,0,26.0,,,,0,10.0,0,,11,0,0,YE,
2203,2008-08-01,0,13,,12.0,0,63,0,0,46.0,,,,12,0.0,0,,0,21,27,YE,
2204,2008-09-01,0,0,,0.0,0,68,0,0,39.0,,,,0,0.0,37,,0,70,0,YE,
2205,2008-10-01,15,0,,14.0,0,21,0,12,0.0,,,,18,41.0,0,,0,13,0,YE,
2206,2008-11-01,0,4,,16.0,8,27,0,0,0.0,,,,32,15.0,0,,0,0,16,YE,
2207,2008-12-01,0,0,,0.0,0,47,0,12,0.0,,,,21,15.0,0,,9,0,0,YE,
2208,2009-01-01,0,0,,0.0,0,29,0,0,48.0,,,,16,0.0,0,,0,0,0,YE,
2209,2009-02-01,0,0,,10.0,21,16,0,13,0.0,,,,25,0.0,0,,13,0,0,YE,
2210,2009-03-01,0,0,,0.0,0,29,10,10,27.0,,,,31,0.0,0,,0,9,0,YE,
2211,2009-04-01,0,0,,0.0,0,23,0,0,54.0,,,,24,0.0,0,,0,0,0,YE,
2212,2009-05-01,0,11,,0.0,0,18,0,0,0.0,,,,17,13.0,7,,17,0,0,YE,
2213,2009-06-01,0,0,,0.0,0,0,0,0,42.0,,,,30,9.0,0,,0,0,0,YE,
2214,2009-07-01,20,5,,0.0,0,46,0,0,23.0,,,,18,0.0,23,,0,12,0,YE,
2215,2009-08-01,0,3,,12.0,0,43,12,0,0.0,,,,0,0.0,0,,0,0,23,YE,
2216,2009-09-01,32,0,,15.0,0,21,0,0,0.0,,,,0,0.0,0,,0,0,21,YE,
2217,2009-10-01,0,7,,0.0,0,20,7,0,0.0,,,,25,0.0,6,,0,0,24,YE,
2218,2009-11-01,0,0,,0.0,39,15,0,0,0.0,,,,32,28.0,0,,0,0,0,YE,
2219,2009-12-01,0,12,,0.0,0,47,0,0,0.0,,,,100,0.0,0,,0,0,0,YE,
2220,2010-01-01,0,0,,0.0,0,44,0,0,0.0,,,,14,0.0,0,,0,0,23,YE,
2221,2010-02-01,0,0,,0.0,0,14,0,0,38.0,,,,22,18.0,0,,0,0,0,YE,
2222,2010-03-01,17,3,,0.0,0,31,0,0,0.0,,,,21,0.0,0,,0,8,32,YE,
2223,2010-04-01,0,0,,0.0,10,9,0,0,0.0,,,,13,0.0,0,,0,0,0,YE,
2224,2010-05-01,7,0,,0.0,0,28,0,0,0.0,,,,26,0.0,0,,8,0,31,YE,
2225,2010-06-01,9,0,,7.0,0,28,0,0,0.0,,,,28,9.0,13,,13,0,27,YE,
2226,2010-07-01,0,6,,0.0,0,13,0,10,20.0,,,,14,0.0,6,,0,0,0,YE,
2227,2010-08-01,8,0,,0.0,0,19,0,0,0.0,,,,19,11.0,7,,0,0,0,YE,
2228,2010-09-01,0,5,,0.0,0,41,0,0,0.0,,,,16,9.0,0,,0,0,29,YE,
2229,2010-10-01,17,0,,8.0,0,14,0,15,0.0,,,,16,24.0,0,,0,0,10,YE,
2230,2010-11-01,0,0,,0.0,8,10,0,8,0.0,,,,0,11.0,0,,0,17,0,YE,
2231,2010-12-01,0,0,,0.0,0,19,30,0,0.0,,,,23,6.0,0,,0,0,0,YE,
2232,2011-01-01,14,0,,0.0,0,14,0,16,0.0,,,,15,0.0,4,,0,0,0,YE,
2233,2011-02-01,5,2,,0.0,0,0,0,16,0.0,,,,7,6.0,0,,0,0,8,YE,
2234,2011-03-01,0,2,,0.0,0,10,0,5,0.0,,,,15,0.0,0,,5,3,6,YE,
2235,2011-04-01,0,0,,0.0,0,19,0,0,0.0,,,,25,0.0,0,,6,0,0,YE,
2236,2011-05-01,0,10,,0.0,0,10,0,0,0.0,,,,10,6.0,0,,0,0,5,YE,
2237,2011-06-01,9,0,,0.0,10,0,0,0,0.0,,,,8,5.0,0,,0,4,0,YE,
2238,2011-07-01,0,8,,0.0,0,13,0,0,0.0,,,,14,6.0,3,,0,0,14,YE,
2239,2011-08-01,6,4,,6.0,0,26,0,10,0.0,,,,20,5.0,0,,4,0,18,YE,
2240,2011-09-01,0,4,,2.0,0,13,0,0,0.0,,,,7,0.0,0,,4,0,0,YE,
2241,2011-10-01,0,4,,0.0,0,4,0,4,25.0,,,,8,21.0,0,,0,0,0,YE,
2242,2011-11-01,0,2,,0.0,0,26,0,3,0.0,,,,20,5.0,3,,10,5,21,YE,
2243,2011-12-01,7,0,,0.0,0,9,0,0,0.0,,,,0,0.0,0,,4,0,0,YE,
2244,2012-01-01,4,3,,0.0,0,13,0,0,0.0,,,,9,3.0,0,,0,0,0,YE,
2245,2012-02-01,10,0,,0.0,5,19,0,0,0.0,,,,16,0.0,4,,0,0,0,YE,
2246,2012-03-01,0,2,,0.0,3,17,0,3,0.0,,,,9,0.0,0,,0,0,4,YE,
2247,2012-04-01,6,2,,2.0,0,15,0,12,0.0,,,,5,3.0,2,,0,0,8,YE,
2248,2012-05-01,0,1,,0.0,3,20,5,0,8.0,,,,7,9.0,0,,0,0,8,YE,
2249,2012-06-01,2,1,,0.0,0,14,0,4,0.0,,,,11,6.0,2,,0,0,15,YE,
2250,2012-07-01,0,2,,0.0,0,14,0,0,8.0,,,,5,3.0,0,,4,0,6,YE,
2251,2012-08-01,5,0,,2.0,0,11,3,4,0.0,,,,3,8.0,0,,0,5,0,YE,
2252,2012-09-01,6,1,,2.0,0,14,0,2,0.0,,,,5,4.0,0,,0,5,6,YE,
2253,2012-10-01,3,0,,3.0,4,17,0,0,0.0,,,,7,21.0,0,,0,7,3,YE,
2254,2012-11-01,2,2,,1.0,2,11,2,4,0.0,,,,6,4.0,0,,4,0,0,YE,
2255,2012-12-01,0,0,,0.0,2,7,2,0,0.0,,,,3,2.0,0,,0,0,2,YE,
2256,2013-01-01,2,1,,0.0,0,6,0,0,0.0,,,,2,2.0,3,,0,0,0,YE,
2257,2013-02-01,3,0,,2.0,2,11,0,2,0.0,,,,4,0.0,2,,0,2,2,YE,
2258,2013-03-01,0,1,,0.0,5,13,1,2,0.0,,,,6,3.0,2,,0,3,4,YE,
2259,2013-04-01,4,1,,0.0,3,11,0,2,3.0,,,,8,1.0,0,,3,0,7,YE,
2260,2013-05-01,3,1,,0.0,4,11,1,0,10.0,,,,6,6.0,1,,0,2,2,YE,
2261,2013-06-01,3,1,,2.0,2,10,0,0,0.0,,,,5,1.0,2,,4,0,2,YE,
2262,2013-07-01,0,0,,0.0,2,15,0,0,5.0,,,,8,3.0,2,,0,0,2,YE,
2263,2013-08-01,4,1,,0.0,0,15,0,3,5.0,,,,5,1.0,0,,0,0,2,YE,
2264,2013-09-01,0,2,,1.0,1,12,2,4,2.0,,,,5,2.0,0,,2,0,3,YE,
2265,2013-10-01,0,1,,0.0,0,10,0,2,0.0,,,,3,12.0,0,,0,2,2,YE,
2266,2013-11-01,2,0,,2.0,1,7,0,1,0.0,,,,6,4.0,1,,0,0,0,YE,
2267,2013-12-01,0,1,,0.0,1,7,0,0,0.0,,,,6,2.0,1,,1,1,4,YE,
2268,2014-01-01,0,1,,0.0,0,5,0,2,0.0,,,,5,5.0,1,,0,0,0,YE,
2269,2014-02-01,2,0,,0.0,1,10,0,0,0.0,,,,4,2.0,0,,0,0,2,YE,
2270,2014-03-01,1,1,,0.0,1,7,0,0,0.0,,,,4,2.0,0,,1,0,0,YE,
2271,2014-04-01,3,1,,0.0,1,7,1,3,0.0,,,,4,0.0,0,,0,0,0,YE,
2272,2014-05-01,0,1,,1.0,2,7,4,1,0.0,,,,3,7.0,1,,1,0,0,YE,
2273,2014-06-01,1,1,,0.0,1,11,1,1,0.0,,,,2,2.0,1,,0,1,0,YE,
2274,2014-07-01,4,1,,0.0,1,11,0,2,0.0,,,,5,1.0,0,,0,0,1,YE,
2275,2014-08-01,0,0,,1.0,0,7,1,1,0.0,,,,6,4.0,0,,0,0,0,YE,
2276,2014-09-01,1,1,,0.0,1,6,0,0,0.0,,,,3,2.0,1,,0,0,2,YE,
2277,2014-10-01,2,1,,0.0,0,6,0,0,2.0,,,,4,14.0,0,,0,1,0,YE,
2278,2014-11-01,1,1,,1.0,0,6,0,1,0.0,,,,5,5.0,0,,0,0,2,YE,
2279,2014-12-01,2,0,,1.0,0,7,1,0,0.0,,,,6,0.0,0,,0,0,4,YE,
2280,2015-01-01,0,0,,0.0,2,11,0,3,3.0,,,,5,3.0,0,,2,0,1,YE,
2281,2015-02-01,0,0,,0.0,1,9,1,1,2.0,,,,4,0.0,3,,1,0,0,YE,
2282,2015-03-01,2,0,,0.0,1,9,0,2,0.0,,,,4,1.0,1,,1,0,2,YE,
2283,2015-04-01,0,1,,2.0,4,13,0,2,0.0,,,,1,3.0,0,,0,0,1,YE,
2284,2015-05-01,1,0,,0.0,1,12,0,0,0.0,,,,2,10.0,0,,0,0,2,YE,
2285,2015-06-01,0,2,,1.0,1,13,1,0,0.0,,,,2,0.0,0,,2,0,0,YE,
2286,2015-07-01,3,2,,1.0,0,9,0,2,0.0,,,,4,0.0,0,,1,0,0,YE,
2287,2015-08-01,0,1,,0.0,0,7,2,2,2.0,,,,3,1.0,1,,0,0,0,YE,
2288,2015-09-01,1,1,,1.0,0,7,0,0,0.0,,,,0,3.0,0,,0,0,2,YE,
2289,2015-10-01,0,1,,0.0,1,9,0,2,0.0,,,,1,21.0,0,,0,0,5,YE,
2290,2015-11-01,1,0,,0.0,0,12,2,5,0.0,,,,3,4.0,0,,0,0,0,YE,
2291,2015-12-01,3,0,,0.0,1,9,0,1,0.0,,,,3,2.0,0,,0,0,0,YE,
2292,2016-01-01,0,0,,0.0,1,9,1,1,0.0,,,,1,0.0,1,,0,0,2,YE,
2293,2016-02-01,2,0,,0.0,0,11,0,0,0.0,,,,2,1.0,1,,0,1,2,YE,
2294,2016-03-01,0,1,,0.0,1,7,1,0,0.0,,,,2,1.0,1,,1,1,2,YE,
2295,2016-04-01,0,0,,0.0,1,4,0,0,4.0,,,,1,0.0,0,,0,0,2,YE,
2296,2016-05-01,1,0,,1.0,1,5,2,0,0.0,,,,2,7.0,1,,1,1,2,YE,
2297,2016-06-01,0,0,,2.0,0,9,0,0,0.0,,,,1,1.0,3,,0,0,3,YE,
2298,2016-07-01,0,0,,0.0,0,20,0,1,6.0,,,,1,1.0,0,,0,1,0,YE,
2299,2016-08-01,0,0,,0.0,0,11,0,1,0.0,,,,1,1.0,0,,1,0,1,YE,
2300,2016-09-01,0,0,,0.0,0,11,0,1,0.0,,,,0,2.0,1,,0,2,0,YE,
2301,2016-10-01,1,0,,1.0,0,8,0,0,0.0,,,,1,14.0,0,,0,0,2,YE,
2302,2016-11-01,2,0,,0.0,0,7,0,0,0.0,,,,1,6.0,0,,0,0,0,YE,
2303,2016-12-01,1,0,,1.0,0,5,0,1,4.0,,,,2,1.0,1,,2,0,0,YE,
2304,2017-01-01,0,1,,0.0,2,9,1,1,0.0,,,,2,0.0,1,,0,0,3,YE,
2305,2017-02-01,0,1,,1.0,0,9,0,0,2.0,,,,1,0.0,3,,0,0,1,YE,
2306,2017-03-01,0,0,,0.0,2,7,0,0,1.0,,,,1,0.0,1,,0,0,1,YE,
2307,2017-04-01,1,0,,0.0,1,7,1,0,0.0,,,,1,0.0,1,,0,0,0,YE,
2308,2017-05-01,1,0,,1.0,0,10,1,0,1.0,,,,2,8.0,0,,0,1,0,YE,
2309,2017-06-01,0,1,,0.0,0,10,0,1,0.0,,,,2,1.0,0,,0,0,2,YE,
2310,2017-07-01,1,1,,1.0,1,7,0,0,4.0,,,,2,1.0,1,,0,1,2,YE,
2311,2017-08-01,0,1,,0.0,1,8,0,2,3.0,,,,1,0.0,0,,0,0,0,YE,
2312,2017-09-01,0,1,,0.0,1,5,0,3,4.0,,,,1,0.0,0,,0,0,2,YE,
2313,2017-10-01,0,0,,0.0,0,7,1,2,0.0,,,,0,14.0,0,,0,0,1,YE,
2314,2017-11-01,1,1,,0.0,0,6,0,0,6.0,,,,2,6.0,1,,0,0,2,YE,
2315,2017-12-01,0,1,,3.0,1,8,0,0,2.0,,,,1,0.0,0,,0,1,0,YE,
2316,2018-01-01,1,2,,1.0,0,11,0,0,0.0,,,,1,0.0,1,,0,0,1,YE,
2317,2018-02-01,1,1,,0.0,0,11,0,0,2.0,,,,2,1.0,1,,0,1,3,YE,
2318,2018-03-01,1,0,,2.0,0,8,0,2,0.0,,,,3,0.0,0,,0,1,4,YE,
2319,2018-04-01,0,0,,1.0,2,8,1,0,0.0,,,,2,0.0,3,,0,0,0,YE,
2320,2018-05-01,1,0,,0.0,2,13,0,0,4.0,,,,1,12.0,1,,0,1,2,YE,
2321,2018-06-01,0,0,,0.0,2,10,0,0,2.0,,,,3,2.0,1,,0,1,0,YE,
2322,2018-07-01,2,0,,1.0,0,13,1,0,5.0,,,,2,0.0,0,,0,0,4,YE,
2323,2018-08-01,0,0,,0.0,0,7,0,1,0.0,,,,2,1.0,0,,0,0,3,YE,
2324,2018-09-01,2,0,,1.0,0,8,0,0,0.0,,,,0,0.0,1,,0,0,2,YE,
2325,2018-10-01,0,0,,1.0,0,9,0,2,2.0,,,,2,6.0,0,,0,0,2,YE,
