,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Wage,Protest,Government,country,Bureau de change,Coup dՎtat
19728,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,100.0,97.0,0.0,XK,,
19729,2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19730,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19731,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19732,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19733,2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19734,2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,,0.0,,,0.0,0.0,0.0,0.0,100.0,0.0,XK,,
19735,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19736,2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19737,2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19738,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19739,2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19740,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19741,2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19742,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19743,2012-04-01,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,66.0,0.0,0.0,0.0,0.0,0.0,XK,,
19744,2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19745,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19746,2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19747,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19748,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19749,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19750,2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19751,2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19752,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19753,2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19754,2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19755,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19756,2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19757,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19758,2013-07-01,30.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19759,2013-08-01,27.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19760,2013-09-01,27.0,0.0,0.0,0.0,43.0,0.0,45.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19761,2013-10-01,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19762,2013-11-01,14.0,0.0,0.0,0.0,26.0,0.0,30.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19763,2013-12-01,11.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19764,2014-01-01,12.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19765,2014-02-01,13.0,0.0,0.0,0.0,20.0,0.0,14.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19766,2014-03-01,18.0,0.0,0.0,0.0,42.0,0.0,16.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19767,2014-04-01,19.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19768,2014-05-01,11.0,0.0,0.0,0.0,16.0,0.0,78.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19769,2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19770,2014-07-01,74.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19771,2014-08-01,31.0,0.0,0.0,0.0,20.0,0.0,18.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19772,2014-09-01,30.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19773,2014-10-01,30.0,0.0,0.0,0.0,15.0,0.0,40.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19774,2014-11-01,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19775,2014-12-01,13.0,0.0,0.0,0.0,45.0,0.0,26.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19776,2015-01-01,8.0,0.0,0.0,0.0,45.0,0.0,64.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19777,2015-02-01,41.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19778,2015-03-01,39.0,0.0,0.0,0.0,39.0,0.0,40.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19779,2015-04-01,31.0,0.0,0.0,0.0,25.0,0.0,20.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19780,2015-05-01,0.0,0.0,0.0,0.0,41.0,0.0,36.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19781,2015-06-01,21.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19782,2015-07-01,35.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19783,2015-08-01,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19784,2015-09-01,0.0,0.0,0.0,0.0,39.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19785,2015-10-01,33.0,0.0,0.0,0.0,18.0,0.0,24.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19786,2015-11-01,25.0,0.0,0.0,0.0,26.0,0.0,40.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19787,2015-12-01,8.0,0.0,0.0,0.0,30.0,0.0,33.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19788,2016-01-01,20.0,0.0,0.0,0.0,23.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19789,2016-02-01,16.0,0.0,0.0,0.0,22.0,0.0,64.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19790,2016-03-01,41.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19791,2016-04-01,17.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19792,2016-05-01,18.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19793,2016-06-01,23.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19794,2016-07-01,15.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19795,2016-08-01,27.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19796,2016-09-01,59.0,0.0,0.0,0.0,30.0,0.0,26.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19797,2016-10-01,22.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19798,2016-11-01,29.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19799,2016-12-01,26.0,0.0,0.0,0.0,22.0,0.0,67.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19800,2017-01-01,24.0,0.0,0.0,0.0,57.0,0.0,26.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19801,2017-02-01,11.0,0.0,0.0,0.0,21.0,0.0,63.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19802,2017-03-01,23.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19803,2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19804,2017-05-01,32.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19805,2017-06-01,0.0,0.0,0.0,0.0,64.0,0.0,31.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19806,2017-07-01,40.0,0.0,0.0,0.0,32.0,0.0,27.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19807,2017-08-01,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19808,2017-09-01,23.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19809,2017-10-01,9.0,0.0,0.0,0.0,51.0,0.0,42.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19810,2017-11-01,28.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19811,2017-12-01,47.0,0.0,0.0,0.0,53.0,0.0,48.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19812,2018-01-01,34.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19813,2018-02-01,22.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19814,2018-03-01,9.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19815,2018-04-01,17.0,0.0,0.0,0.0,50.0,0.0,46.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19816,2018-05-01,36.0,0.0,0.0,0.0,20.0,0.0,34.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19817,2018-06-01,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19818,2018-07-01,63.0,0.0,0.0,0.0,48.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19819,2018-08-01,31.0,0.0,0.0,0.0,60.0,0.0,32.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19820,2018-09-01,29.0,0.0,0.0,0.0,100.0,0.0,40.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19821,2018-10-01,38.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19822,2018-11-01,27.0,0.0,0.0,0.0,26.0,0.0,55.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19823,2018-12-01,39.0,0.0,0.0,0.0,18.0,0.0,64.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19824,2019-01-01,39.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19825,2019-02-01,35.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19826,2019-03-01,31.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19827,2019-04-01,30.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19828,2019-05-01,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19829,2019-06-01,26.0,0.0,0.0,0.0,62.0,0.0,30.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19830,2019-07-01,28.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19831,2019-08-01,44.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19832,2019-09-01,39.0,0.0,0.0,0.0,30.0,0.0,19.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19833,2019-10-01,10.0,0.0,0.0,0.0,18.0,0.0,29.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19834,2019-11-01,46.0,0.0,0.0,0.0,18.0,0.0,52.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19835,2019-12-01,35.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19836,2020-01-01,47.0,0.0,0.0,0.0,82.0,0.0,90.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19837,2020-02-01,40.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19838,2020-03-01,43.0,0.0,0.0,0.0,36.0,0.0,22.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19839,2020-04-01,19.0,0.0,0.0,0.0,38.0,0.0,30.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19840,2020-05-01,16.0,0.0,0.0,0.0,34.0,0.0,20.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19841,2020-06-01,0.0,0.0,0.0,0.0,64.0,0.0,21.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19842,2020-07-01,21.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19843,2020-08-01,48.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19844,2020-09-01,44.0,0.0,0.0,0.0,49.0,0.0,57.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19845,2020-10-01,58.0,0.0,0.0,0.0,29.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19846,2020-11-01,30.0,0.0,0.0,0.0,21.0,0.0,43.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19847,2020-12-01,22.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19848,2021-01-01,69.0,0.0,0.0,0.0,29.0,0.0,14.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19849,2021-02-01,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19850,2021-03-01,44.0,0.0,0.0,0.0,47.0,0.0,22.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19851,2021-04-01,37.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19852,2021-05-01,55.0,0.0,0.0,0.0,53.0,0.0,30.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19853,2021-06-01,35.0,0.0,0.0,0.0,59.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19854,2021-07-01,78.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19855,2021-08-01,52.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19856,2021-09-01,49.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19857,2021-10-01,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19858,2021-11-01,48.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19859,2021-12-01,34.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19860,2022-01-01,56.0,0.0,0.0,0.0,53.0,0.0,28.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19861,2022-02-01,37.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19862,2022-03-01,51.0,0.0,0.0,0.0,28.0,0.0,16.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19863,2022-04-01,44.0,0.0,0.0,0.0,38.0,0.0,37.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19864,2022-05-01,59.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19865,2022-06-01,79.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19866,2022-07-01,51.0,0.0,0.0,0.0,60.0,0.0,33.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19867,2022-08-01,17.0,0.0,0.0,0.0,88.0,0.0,75.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19868,2022-09-01,48.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19869,2022-10-01,100.0,0.0,0.0,0.0,63.0,0.0,46.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19870,2022-11-01,32.0,0.0,0.0,0.0,43.0,0.0,35.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19871,2022-12-01,42.0,0.0,0.0,0.0,29.0,0.0,63.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,XK,,
19872,2005-01-01,0.0,55.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.0,0.0,94.0,21.0,0.0,85.0,0.0,0.0,54.0,KW,,
19873,2005-02-01,0.0,100.0,0.0,0.0,0.0,64.0,100.0,0.0,0.0,0.0,59.0,0.0,10.0,0.0,98.0,0.0,80.0,100.0,KW,,
19874,2005-03-01,0.0,24.0,0.0,0.0,0.0,89.0,86.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,81.0,0.0,0.0,100.0,KW,,
19875,2005-04-01,0.0,26.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,36.0,100.0,52.0,15.0,40.0,46.0,0.0,0.0,0.0,KW,,
19876,2005-05-01,61.0,44.0,98.0,0.0,0.0,88.0,0.0,100.0,0.0,0.0,0.0,0.0,14.0,46.0,100.0,0.0,0.0,70.0,KW,,
19877,2005-06-01,33.0,85.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,71.0,KW,,
19878,2005-07-01,0.0,35.0,0.0,0.0,0.0,96.0,48.0,0.0,0.0,0.0,0.0,100.0,23.0,27.0,0.0,39.0,0.0,59.0,KW,,
19879,2005-08-01,0.0,86.0,0.0,0.0,0.0,72.0,48.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,59.0,0.0,0.0,32.0,KW,,
19880,2005-09-01,21.0,50.0,0.0,0.0,0.0,66.0,0.0,49.0,0.0,23.0,0.0,0.0,10.0,0.0,30.0,56.0,0.0,98.0,KW,,
19881,2005-10-01,0.0,80.0,0.0,0.0,92.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,100.0,0.0,0.0,KW,,
19882,2005-11-01,73.0,47.0,0.0,0.0,100.0,49.0,95.0,0.0,0.0,0.0,52.0,0.0,16.0,0.0,0.0,0.0,0.0,63.0,KW,,
19883,2005-12-01,0.0,13.0,0.0,0.0,56.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,0.0,42.0,KW,,
19884,2006-01-01,77.0,70.0,0.0,0.0,0.0,50.0,0.0,0.0,85.0,0.0,0.0,54.0,25.0,20.0,0.0,0.0,0.0,54.0,KW,,
19885,2006-02-01,44.0,31.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,100.0,0.0,0.0,18.0,18.0,0.0,0.0,100.0,36.0,KW,,
19886,2006-03-01,41.0,0.0,0.0,0.0,38.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,42.0,20.0,0.0,54.0,KW,,
19887,2006-04-01,36.0,57.0,0.0,0.0,66.0,61.0,0.0,0.0,0.0,50.0,36.0,0.0,17.0,26.0,37.0,0.0,0.0,63.0,KW,,
19888,2006-05-01,52.0,53.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,37.0,0.0,21.0,45.0,34.0,0.0,34.0,47.0,KW,,
19889,2006-06-01,0.0,49.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,27.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,KW,,
19890,2006-07-01,25.0,24.0,74.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,47.0,0.0,0.0,25.0,KW,,
19891,2006-08-01,45.0,40.0,0.0,0.0,48.0,77.0,0.0,47.0,0.0,24.0,19.0,0.0,13.0,33.0,25.0,13.0,0.0,46.0,KW,,
19892,2006-09-01,14.0,35.0,0.0,0.0,0.0,58.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,16.0,19.0,0.0,35.0,57.0,KW,,
19893,2006-10-01,67.0,36.0,0.0,94.0,44.0,56.0,31.0,30.0,0.0,0.0,0.0,0.0,16.0,27.0,24.0,0.0,0.0,40.0,KW,,
19894,2006-11-01,41.0,29.0,100.0,0.0,60.0,70.0,0.0,0.0,0.0,0.0,19.0,0.0,16.0,0.0,43.0,0.0,0.0,56.0,KW,,
19895,2006-12-01,18.0,26.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,33.0,28.0,25.0,24.0,37.0,0.0,0.0,36.0,KW,,
19896,2007-01-01,23.0,16.0,0.0,0.0,21.0,28.0,0.0,47.0,0.0,0.0,0.0,50.0,18.0,13.0,0.0,0.0,0.0,54.0,KW,,
19897,2007-02-01,11.0,33.0,0.0,0.0,0.0,40.0,0.0,0.0,44.0,0.0,31.0,0.0,19.0,25.0,68.0,0.0,0.0,37.0,KW,,
19898,2007-03-01,41.0,32.0,0.0,0.0,28.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,53.0,0.0,0.0,16.0,KW,,
19899,2007-04-01,24.0,25.0,0.0,79.0,31.0,69.0,0.0,54.0,0.0,0.0,0.0,0.0,25.0,19.0,69.0,8.0,0.0,28.0,KW,,
19900,2007-05-01,0.0,34.0,0.0,0.0,39.0,67.0,0.0,0.0,0.0,19.0,0.0,36.0,25.0,25.0,40.0,0.0,0.0,78.0,KW,,
19901,2007-06-01,15.0,32.0,0.0,0.0,15.0,53.0,0.0,54.0,0.0,0.0,0.0,0.0,23.0,0.0,20.0,0.0,57.0,31.0,KW,,
