,date,passport,Immigration,Travel Visa,Refugee,Conflict,War,Violence,Crisis,Militia,Genocide,Civilian,Currency,Lottery,Economy,Wage,Protest,Government,country,Armed Forces,Bureau de change,Coup dՎtat
12118,2006-11-01,41.0,32.0,0.0,18.0,15.0,53.0,11.0,34.0,0.0,0.0,27.0,62.0,49.0,22.0,8.0,6.0,59.0,ZA,43.0,0.0,
12119,2006-12-01,49.0,36.0,0.0,0.0,26.0,63.0,7.0,7.0,0.0,0.0,0.0,77.0,51.0,18.0,28.0,0.0,41.0,ZA,40.0,23.0,
12120,2007-01-01,74.0,57.0,15.0,0.0,15.0,56.0,20.0,21.0,0.0,26.0,0.0,70.0,37.0,27.0,16.0,8.0,57.0,ZA,0.0,0.0,
12121,2007-02-01,65.0,39.0,14.0,48.0,23.0,54.0,33.0,24.0,19.0,30.0,0.0,73.0,33.0,45.0,27.0,16.0,82.0,ZA,70.0,0.0,
12122,2007-03-01,48.0,46.0,0.0,28.0,17.0,64.0,26.0,36.0,0.0,34.0,0.0,80.0,44.0,55.0,23.0,6.0,72.0,ZA,0.0,0.0,
12123,2007-04-01,42.0,43.0,0.0,16.0,37.0,62.0,32.0,39.0,0.0,26.0,0.0,69.0,27.0,45.0,26.0,0.0,67.0,ZA,0.0,0.0,
12124,2007-05-01,52.0,39.0,11.0,25.0,29.0,64.0,38.0,38.0,16.0,60.0,17.0,64.0,25.0,57.0,24.0,7.0,75.0,ZA,28.0,0.0,
12125,2007-06-01,73.0,51.0,19.0,45.0,26.0,58.0,12.0,33.0,100.0,44.0,0.0,66.0,19.0,25.0,27.0,6.0,71.0,ZA,0.0,0.0,
12126,2007-07-01,65.0,42.0,0.0,24.0,16.0,57.0,22.0,37.0,0.0,40.0,0.0,67.0,21.0,39.0,30.0,11.0,58.0,ZA,31.0,0.0,
12127,2007-08-01,62.0,36.0,7.0,18.0,31.0,66.0,33.0,47.0,0.0,26.0,0.0,71.0,22.0,56.0,22.0,8.0,69.0,ZA,38.0,0.0,
12128,2007-09-01,51.0,42.0,7.0,21.0,41.0,57.0,34.0,42.0,33.0,25.0,0.0,69.0,25.0,41.0,20.0,6.0,69.0,ZA,71.0,15.0,
12129,2007-10-01,44.0,45.0,19.0,0.0,36.0,61.0,31.0,34.0,0.0,28.0,0.0,64.0,62.0,35.0,18.0,6.0,58.0,ZA,0.0,0.0,
12130,2007-11-01,62.0,43.0,12.0,0.0,26.0,50.0,18.0,15.0,0.0,10.0,0.0,68.0,63.0,21.0,15.0,8.0,55.0,ZA,0.0,0.0,
12131,2007-12-01,58.0,52.0,11.0,0.0,15.0,52.0,11.0,19.0,0.0,0.0,0.0,60.0,59.0,7.0,15.0,4.0,38.0,ZA,41.0,0.0,
12132,2008-01-01,91.0,69.0,29.0,16.0,13.0,50.0,12.0,43.0,0.0,15.0,11.0,72.0,41.0,36.0,24.0,11.0,56.0,ZA,0.0,0.0,
12133,2008-02-01,90.0,100.0,31.0,16.0,21.0,51.0,18.0,75.0,0.0,24.0,0.0,83.0,45.0,50.0,21.0,9.0,66.0,ZA,0.0,0.0,
12134,2008-03-01,100.0,75.0,25.0,29.0,29.0,56.0,26.0,68.0,0.0,16.0,0.0,77.0,61.0,58.0,12.0,6.0,65.0,ZA,0.0,15.0,
12135,2008-04-01,87.0,54.0,10.0,39.0,32.0,57.0,31.0,70.0,0.0,24.0,13.0,70.0,35.0,49.0,22.0,13.0,72.0,ZA,24.0,0.0,
12136,2008-05-01,78.0,54.0,17.0,23.0,28.0,57.0,41.0,52.0,0.0,36.0,13.0,70.0,55.0,65.0,28.0,18.0,64.0,ZA,0.0,0.0,
12137,2008-06-01,62.0,53.0,15.0,46.0,25.0,51.0,19.0,34.0,0.0,29.0,8.0,66.0,56.0,41.0,26.0,4.0,60.0,ZA,0.0,10.0,
12138,2008-07-01,64.0,49.0,6.0,13.0,23.0,52.0,19.0,57.0,0.0,25.0,10.0,71.0,58.0,39.0,22.0,11.0,59.0,ZA,18.0,0.0,
12139,2008-08-01,51.0,33.0,8.0,29.0,37.0,62.0,30.0,47.0,0.0,27.0,10.0,70.0,63.0,47.0,20.0,15.0,65.0,ZA,0.0,0.0,
12140,2008-09-01,62.0,41.0,12.0,38.0,28.0,58.0,30.0,60.0,0.0,17.0,0.0,67.0,58.0,52.0,26.0,11.0,69.0,ZA,0.0,0.0,
12141,2008-10-01,60.0,33.0,9.0,25.0,31.0,54.0,27.0,89.0,0.0,15.0,0.0,100.0,51.0,49.0,15.0,4.0,64.0,ZA,0.0,0.0,
12142,2008-11-01,54.0,23.0,0.0,25.0,18.0,56.0,20.0,43.0,0.0,28.0,0.0,76.0,57.0,29.0,19.0,4.0,52.0,ZA,0.0,0.0,
12143,2008-12-01,62.0,24.0,9.0,20.0,12.0,60.0,18.0,47.0,0.0,30.0,0.0,71.0,68.0,23.0,20.0,8.0,44.0,ZA,0.0,0.0,
12144,2009-01-01,61.0,30.0,13.0,16.0,27.0,60.0,17.0,37.0,0.0,14.0,0.0,67.0,53.0,29.0,18.0,7.0,57.0,ZA,0.0,0.0,
12145,2009-02-01,65.0,22.0,15.0,33.0,14.0,54.0,17.0,75.0,0.0,14.0,0.0,74.0,58.0,48.0,25.0,10.0,64.0,ZA,50.0,0.0,
12146,2009-03-01,65.0,21.0,16.0,42.0,29.0,57.0,26.0,88.0,0.0,26.0,0.0,64.0,58.0,69.0,34.0,9.0,73.0,ZA,0.0,0.0,
12147,2009-04-01,68.0,27.0,32.0,24.0,23.0,53.0,34.0,100.0,0.0,17.0,0.0,69.0,67.0,49.0,46.0,0.0,68.0,ZA,16.0,0.0,
12148,2009-05-01,58.0,25.0,8.0,35.0,29.0,53.0,37.0,76.0,0.0,28.0,0.0,73.0,60.0,51.0,19.0,12.0,82.0,ZA,0.0,8.0,
12149,2009-06-01,61.0,18.0,23.0,23.0,20.0,48.0,11.0,55.0,0.0,33.0,0.0,72.0,63.0,31.0,27.0,9.0,76.0,ZA,0.0,9.0,
12150,2009-07-01,61.0,21.0,21.0,24.0,20.0,49.0,12.0,48.0,10.0,17.0,0.0,69.0,60.0,32.0,34.0,5.0,73.0,ZA,0.0,7.0,
12151,2009-08-01,67.0,20.0,18.0,19.0,25.0,50.0,29.0,66.0,14.0,18.0,6.0,74.0,56.0,46.0,38.0,9.0,74.0,ZA,0.0,0.0,
12152,2009-09-01,59.0,26.0,17.0,46.0,26.0,53.0,25.0,68.0,11.0,27.0,0.0,63.0,54.0,43.0,29.0,6.0,70.0,ZA,25.0,0.0,
12153,2009-10-01,59.0,22.0,16.0,26.0,28.0,48.0,28.0,39.0,0.0,43.0,29.0,65.0,69.0,35.0,19.0,9.0,68.0,ZA,0.0,0.0,
12154,2009-11-01,63.0,21.0,21.0,23.0,16.0,45.0,12.0,23.0,10.0,17.0,0.0,62.0,82.0,23.0,16.0,10.0,70.0,ZA,0.0,8.0,
12155,2009-12-01,57.0,27.0,11.0,23.0,12.0,52.0,15.0,17.0,0.0,39.0,0.0,62.0,81.0,19.0,16.0,4.0,46.0,ZA,26.0,0.0,
12156,2010-01-01,74.0,26.0,13.0,5.0,12.0,43.0,10.0,24.0,19.0,0.0,0.0,64.0,86.0,27.0,16.0,3.0,73.0,ZA,35.0,0.0,
12157,2010-02-01,66.0,24.0,17.0,20.0,26.0,48.0,16.0,52.0,20.0,18.0,7.0,69.0,100.0,48.0,17.0,7.0,84.0,ZA,0.0,0.0,
12158,2010-03-01,57.0,27.0,39.0,34.0,30.0,57.0,23.0,49.0,0.0,17.0,19.0,76.0,68.0,53.0,24.0,15.0,89.0,ZA,0.0,0.0,
12159,2010-04-01,80.0,42.0,24.0,31.0,28.0,60.0,23.0,54.0,0.0,35.0,6.0,69.0,61.0,51.0,34.0,9.0,78.0,ZA,20.0,7.0,
12160,2010-05-01,64.0,30.0,18.0,10.0,29.0,50.0,25.0,55.0,0.0,28.0,0.0,74.0,66.0,49.0,26.0,11.0,74.0,ZA,0.0,0.0,
12161,2010-06-01,54.0,27.0,19.0,19.0,17.0,47.0,18.0,26.0,20.0,15.0,0.0,74.0,76.0,19.0,46.0,7.0,66.0,ZA,0.0,0.0,
12162,2010-07-01,52.0,18.0,11.0,25.0,26.0,40.0,14.0,32.0,0.0,15.0,12.0,67.0,74.0,35.0,34.0,9.0,67.0,ZA,0.0,0.0,
12163,2010-08-01,56.0,16.0,15.0,18.0,29.0,51.0,24.0,56.0,0.0,23.0,0.0,65.0,56.0,48.0,47.0,9.0,74.0,ZA,0.0,7.0,
12164,2010-09-01,60.0,24.0,16.0,30.0,27.0,43.0,28.0,47.0,0.0,22.0,8.0,64.0,60.0,43.0,47.0,7.0,69.0,ZA,0.0,0.0,
12165,2010-10-01,66.0,22.0,19.0,10.0,28.0,46.0,23.0,41.0,8.0,33.0,0.0,66.0,78.0,39.0,52.0,9.0,65.0,ZA,0.0,0.0,
12166,2010-11-01,49.0,16.0,10.0,16.0,24.0,43.0,16.0,30.0,0.0,18.0,5.0,58.0,71.0,24.0,29.0,6.0,66.0,ZA,17.0,0.0,
12167,2010-12-01,64.0,17.0,7.0,0.0,14.0,40.0,10.0,26.0,25.0,12.0,7.0,57.0,67.0,15.0,15.0,5.0,46.0,ZA,22.0,0.0,
12168,2011-01-01,75.0,23.0,16.0,15.0,12.0,40.0,12.0,26.0,16.0,15.0,2.0,58.0,62.0,20.0,27.0,7.0,56.0,ZA,0.0,5.0,
12169,2011-02-01,64.0,19.0,13.0,22.0,15.0,45.0,20.0,35.0,22.0,7.0,0.0,59.0,57.0,46.0,31.0,9.0,66.0,ZA,15.0,0.0,
12170,2011-03-01,68.0,20.0,19.0,19.0,21.0,42.0,17.0,61.0,11.0,18.0,4.0,59.0,56.0,51.0,39.0,14.0,68.0,ZA,9.0,0.0,
12171,2011-04-01,55.0,17.0,9.0,9.0,21.0,48.0,17.0,45.0,11.0,24.0,4.0,54.0,58.0,43.0,39.0,14.0,59.0,ZA,0.0,4.0,
12172,2011-05-01,61.0,19.0,13.0,19.0,19.0,46.0,17.0,33.0,13.0,23.0,5.0,48.0,74.0,37.0,30.0,10.0,70.0,ZA,7.0,4.0,
12173,2011-06-01,54.0,16.0,19.0,33.0,16.0,39.0,12.0,29.0,0.0,23.0,7.0,50.0,68.0,29.0,49.0,8.0,58.0,ZA,14.0,5.0,
12174,2011-07-01,65.0,19.0,11.0,24.0,15.0,39.0,15.0,37.0,14.0,16.0,10.0,53.0,63.0,28.0,81.0,9.0,54.0,ZA,0.0,0.0,
12175,2011-08-01,55.0,17.0,10.0,22.0,25.0,47.0,23.0,46.0,6.0,31.0,0.0,57.0,60.0,49.0,59.0,11.0,56.0,ZA,15.0,0.0,
12176,2011-09-01,48.0,19.0,15.0,23.0,26.0,49.0,17.0,41.0,11.0,38.0,5.0,59.0,66.0,36.0,36.0,8.0,56.0,ZA,0.0,6.0,
12177,2011-10-01,50.0,14.0,10.0,20.0,28.0,48.0,22.0,42.0,9.0,42.0,12.0,54.0,68.0,34.0,32.0,15.0,51.0,ZA,14.0,0.0,
12178,2011-11-01,55.0,16.0,12.0,17.0,18.0,41.0,16.0,35.0,0.0,19.0,5.0,48.0,63.0,22.0,26.0,8.0,47.0,ZA,0.0,3.0,
12179,2011-12-01,44.0,13.0,9.0,13.0,11.0,39.0,10.0,29.0,0.0,16.0,0.0,46.0,74.0,14.0,21.0,3.0,31.0,ZA,0.0,4.0,
12180,2012-01-01,61.0,18.0,16.0,18.0,13.0,43.0,9.0,31.0,15.0,13.0,0.0,48.0,65.0,22.0,30.0,9.0,52.0,ZA,5.0,4.0,
12181,2012-02-01,53.0,15.0,12.0,27.0,19.0,45.0,19.0,40.0,12.0,22.0,5.0,58.0,60.0,47.0,32.0,13.0,66.0,ZA,9.0,7.0,
12182,2012-03-01,51.0,13.0,9.0,40.0,21.0,46.0,19.0,40.0,18.0,18.0,8.0,48.0,65.0,53.0,32.0,16.0,63.0,ZA,15.0,6.0,
12183,2012-04-01,55.0,14.0,5.0,27.0,21.0,45.0,18.0,36.0,0.0,19.0,3.0,47.0,62.0,44.0,25.0,8.0,56.0,ZA,0.0,4.0,
12184,2012-05-01,49.0,19.0,10.0,25.0,23.0,43.0,28.0,40.0,7.0,26.0,4.0,47.0,69.0,52.0,53.0,14.0,61.0,ZA,0.0,0.0,
12185,2012-06-01,54.0,15.0,11.0,21.0,17.0,40.0,10.0,31.0,0.0,16.0,0.0,46.0,65.0,26.0,61.0,8.0,52.0,ZA,10.0,0.0,
12186,2012-07-01,55.0,16.0,10.0,19.0,19.0,42.0,15.0,30.0,12.0,12.0,3.0,43.0,63.0,28.0,89.0,10.0,53.0,ZA,9.0,2.0,
12187,2012-08-01,47.0,16.0,11.0,25.0,27.0,43.0,29.0,45.0,4.0,29.0,11.0,47.0,72.0,49.0,50.0,20.0,59.0,ZA,0.0,4.0,
12188,2012-09-01,45.0,13.0,10.0,22.0,28.0,44.0,21.0,37.0,10.0,27.0,0.0,46.0,66.0,44.0,39.0,14.0,52.0,ZA,4.0,4.0,
12189,2012-10-01,50.0,16.0,10.0,16.0,22.0,43.0,17.0,36.0,6.0,28.0,3.0,48.0,76.0,35.0,32.0,9.0,50.0,ZA,4.0,3.0,
12190,2012-11-01,48.0,13.0,12.0,18.0,17.0,40.0,14.0,23.0,0.0,22.0,2.0,46.0,64.0,25.0,31.0,11.0,44.0,ZA,5.0,6.0,
12191,2012-12-01,42.0,12.0,12.0,12.0,10.0,41.0,9.0,18.0,4.0,11.0,4.0,44.0,69.0,13.0,20.0,8.0,31.0,ZA,0.0,5.0,
12192,2013-01-01,68.0,17.0,10.0,11.0,13.0,37.0,9.0,24.0,7.0,13.0,2.0,51.0,68.0,24.0,31.0,6.0,49.0,ZA,10.0,5.0,
12193,2013-02-01,60.0,16.0,11.0,19.0,17.0,42.0,23.0,34.0,11.0,18.0,2.0,51.0,58.0,45.0,44.0,10.0,56.0,ZA,0.0,5.0,
12194,2013-03-01,56.0,15.0,9.0,23.0,23.0,48.0,19.0,35.0,5.0,15.0,4.0,49.0,58.0,44.0,36.0,10.0,63.0,ZA,5.0,0.0,
12195,2013-04-01,58.0,16.0,10.0,19.0,22.0,48.0,20.0,30.0,8.0,16.0,7.0,44.0,80.0,39.0,48.0,12.0,56.0,ZA,15.0,7.0,
12196,2013-05-01,61.0,17.0,11.0,22.0,20.0,42.0,20.0,29.0,12.0,28.0,6.0,50.0,60.0,36.0,36.0,15.0,57.0,ZA,9.0,3.0,
12197,2013-06-01,61.0,15.0,11.0,20.0,16.0,45.0,13.0,27.0,6.0,18.0,3.0,48.0,69.0,27.0,33.0,15.0,45.0,ZA,9.0,5.0,
12198,2013-07-01,59.0,15.0,9.0,22.0,17.0,46.0,14.0,22.0,9.0,13.0,6.0,44.0,57.0,26.0,40.0,13.0,48.0,ZA,5.0,2.0,
12199,2013-08-01,55.0,16.0,11.0,61.0,23.0,51.0,25.0,32.0,2.0,19.0,3.0,46.0,53.0,38.0,40.0,10.0,50.0,ZA,3.0,0.0,
12200,2013-09-01,55.0,14.0,10.0,47.0,22.0,54.0,20.0,35.0,8.0,19.0,4.0,43.0,57.0,34.0,39.0,10.0,52.0,ZA,7.0,6.0,
12201,2013-10-01,52.0,13.0,10.0,23.0,19.0,44.0,20.0,27.0,3.0,36.0,4.0,43.0,62.0,31.0,31.0,13.0,56.0,ZA,9.0,2.0,
12202,2013-11-01,45.0,11.0,7.0,20.0,13.0,39.0,16.0,20.0,5.0,16.0,5.0,38.0,62.0,20.0,27.0,15.0,40.0,ZA,3.0,3.0,
12203,2013-12-01,36.0,10.0,7.0,10.0,7.0,43.0,8.0,15.0,3.0,19.0,4.0,29.0,68.0,15.0,19.0,6.0,27.0,ZA,0.0,4.0,
12204,2014-01-01,46.0,15.0,9.0,12.0,13.0,37.0,8.0,19.0,4.0,10.0,4.0,33.0,57.0,21.0,32.0,11.0,44.0,ZA,8.0,4.0,
12205,2014-02-01,49.0,14.0,7.0,20.0,33.0,37.0,21.0,26.0,0.0,11.0,5.0,36.0,54.0,45.0,31.0,15.0,52.0,ZA,3.0,3.0,
12206,2014-03-01,42.0,26.0,9.0,19.0,34.0,42.0,17.0,35.0,8.0,16.0,5.0,34.0,66.0,48.0,33.0,11.0,48.0,ZA,10.0,2.0,
12207,2014-04-01,48.0,12.0,6.0,36.0,20.0,40.0,19.0,31.0,8.0,30.0,4.0,33.0,65.0,36.0,33.0,10.0,47.0,ZA,7.0,2.0,
12208,2014-05-01,51.0,14.0,7.0,57.0,18.0,39.0,31.0,40.0,5.0,19.0,5.0,34.0,64.0,38.0,36.0,12.0,52.0,ZA,0.0,1.0,
12209,2014-06-01,50.0,21.0,10.0,17.0,17.0,38.0,13.0,33.0,2.0,14.0,5.0,35.0,72.0,29.0,41.0,12.0,45.0,ZA,11.0,3.0,
12210,2014-07-01,52.0,17.0,8.0,18.0,24.0,44.0,15.0,29.0,3.0,17.0,6.0,34.0,66.0,26.0,35.0,10.0,44.0,ZA,9.0,1.0,
12211,2014-08-01,44.0,15.0,10.0,41.0,23.0,46.0,28.0,38.0,6.0,22.0,5.0,32.0,65.0,48.0,27.0,15.0,43.0,ZA,9.0,1.0,
12212,2014-09-01,59.0,12.0,10.0,40.0,20.0,40.0,30.0,35.0,6.0,16.0,3.0,34.0,63.0,39.0,24.0,13.0,46.0,ZA,9.0,4.0,
12213,2014-10-01,57.0,12.0,8.0,22.0,18.0,41.0,17.0,26.0,6.0,18.0,3.0,32.0,69.0,24.0,25.0,10.0,44.0,ZA,8.0,2.0,
12214,2014-11-01,66.0,13.0,10.0,25.0,16.0,44.0,13.0,21.0,3.0,14.0,3.0,36.0,68.0,21.0,24.0,8.0,40.0,ZA,3.0,2.0,
12215,2014-12-01,58.0,13.0,8.0,10.0,9.0,41.0,9.0,20.0,6.0,8.0,5.0,35.0,79.0,14.0,21.0,5.0,31.0,ZA,4.0,4.0,
12216,2015-01-01,75.0,14.0,11.0,13.0,12.0,39.0,13.0,18.0,4.0,11.0,3.0,38.0,71.0,21.0,29.0,6.0,50.0,ZA,4.0,5.0,
12217,2015-02-01,73.0,17.0,10.0,19.0,46.0,39.0,30.0,32.0,5.0,18.0,2.0,41.0,89.0,43.0,33.0,13.0,58.0,ZA,16.0,4.0,
12218,2015-03-01,69.0,15.0,8.0,17.0,33.0,41.0,25.0,31.0,4.0,11.0,4.0,40.0,69.0,45.0,42.0,14.0,57.0,ZA,6.0,2.0,
12219,2015-04-01,66.0,19.0,13.0,45.0,19.0,44.0,33.0,30.0,3.0,37.0,4.0,38.0,75.0,35.0,66.0,29.0,56.0,ZA,7.0,2.0,
12220,2015-05-01,64.0,18.0,13.0,73.0,19.0,43.0,44.0,32.0,4.0,20.0,2.0,40.0,70.0,39.0,82.0,53.0,53.0,ZA,6.0,2.0,
12221,2015-06-01,63.0,17.0,10.0,22.0,17.0,41.0,15.0,30.0,0.0,24.0,3.0,43.0,88.0,27.0,56.0,14.0,53.0,ZA,6.0,4.0,
12222,2015-07-01,57.0,15.0,9.0,18.0,14.0,37.0,14.0,34.0,3.0,13.0,5.0,40.0,71.0,28.0,47.0,8.0,44.0,ZA,7.0,3.0,
12223,2015-08-01,56.0,15.0,8.0,43.0,18.0,40.0,28.0,34.0,5.0,24.0,5.0,44.0,72.0,52.0,44.0,13.0,51.0,ZA,0.0,3.0,
12224,2015-09-01,53.0,13.0,8.0,67.0,19.0,43.0,25.0,38.0,5.0,21.0,6.0,44.0,64.0,38.0,38.0,16.0,48.0,ZA,8.0,2.0,
12225,2015-10-01,52.0,13.0,9.0,35.0,15.0,39.0,16.0,27.0,3.0,15.0,5.0,41.0,62.0,24.0,30.0,70.0,41.0,ZA,5.0,3.0,
12226,2015-11-01,54.0,13.0,9.0,31.0,14.0,45.0,13.0,29.0,2.0,15.0,3.0,43.0,69.0,22.0,22.0,14.0,36.0,ZA,4.0,5.0,
12227,2015-12-01,49.0,13.0,9.0,15.0,8.0,42.0,9.0,19.0,3.0,13.0,3.0,53.0,74.0,18.0,21.0,7.0,31.0,ZA,6.0,4.0,
12228,2016-01-01,61.0,15.0,9.0,17.0,14.0,36.0,9.0,21.0,9.0,13.0,5.0,46.0,76.0,26.0,24.0,12.0,44.0,ZA,3.0,4.0,
12229,2016-02-01,52.0,14.0,6.0,22.0,56.0,44.0,51.0,26.0,3.0,13.0,4.0,45.0,65.0,62.0,25.0,23.0,55.0,ZA,37.0,4.0,
12230,2016-03-01,52.0,13.0,11.0,21.0,29.0,41.0,24.0,27.0,2.0,12.0,3.0,40.0,66.0,52.0,25.0,16.0,48.0,ZA,4.0,3.0,
12231,2016-04-01,49.0,13.0,9.0,24.0,20.0,48.0,35.0,30.0,5.0,18.0,5.0,39.0,67.0,39.0,25.0,28.0,48.0,ZA,5.0,3.0,
12232,2016-05-01,50.0,13.0,6.0,29.0,23.0,58.0,49.0,31.0,7.0,18.0,3.0,41.0,66.0,40.0,28.0,19.0,51.0,ZA,6.0,0.0,
12233,2016-06-01,46.0,14.0,12.0,23.0,16.0,49.0,21.0,22.0,7.0,14.0,5.0,44.0,61.0,27.0,28.0,39.0,41.0,ZA,8.0,3.0,
12234,2016-07-01,49.0,11.0,7.0,18.0,14.0,41.0,16.0,23.0,5.0,10.0,4.0,36.0,76.0,24.0,24.0,19.0,40.0,ZA,6.0,2.0,
12235,2016-08-01,43.0,10.0,8.0,42.0,17.0,39.0,28.0,27.0,10.0,15.0,3.0,37.0,60.0,48.0,26.0,23.0,74.0,ZA,4.0,3.0,
12236,2016-09-01,45.0,12.0,6.0,34.0,17.0,42.0,25.0,23.0,11.0,14.0,3.0,36.0,61.0,40.0,32.0,32.0,52.0,ZA,4.0,3.0,
12237,2016-10-01,49.0,11.0,8.0,33.0,13.0,39.0,16.0,22.0,19.0,13.0,4.0,34.0,63.0,25.0,29.0,48.0,38.0,ZA,4.0,3.0,
12238,2016-11-01,48.0,12.0,8.0,24.0,14.0,38.0,11.0,18.0,16.0,14.0,4.0,41.0,63.0,21.0,40.0,17.0,35.0,ZA,1.0,4.0,
12239,2016-12-01,41.0,9.0,7.0,11.0,8.0,39.0,8.0,16.0,15.0,9.0,3.0,34.0,72.0,14.0,21.0,4.0,24.0,ZA,5.0,3.0,
12240,2017-01-01,57.0,12.0,10.0,18.0,12.0,42.0,9.0,19.0,16.0,12.0,4.0,35.0,56.0,21.0,29.0,10.0,42.0,ZA,7.0,1.0,
12241,2017-02-01,54.0,14.0,14.0,21.0,46.0,40.0,31.0,26.0,23.0,12.0,6.0,38.0,58.0,51.0,41.0,19.0,48.0,ZA,48.0,3.0,
12242,2017-03-01,54.0,14.0,12.0,23.0,31.0,37.0,28.0,29.0,13.0,16.0,4.0,41.0,64.0,53.0,33.0,21.0,51.0,ZA,4.0,3.0,
12243,2017-04-01,53.0,15.0,10.0,33.0,16.0,41.0,18.0,25.0,23.0,14.0,3.0,40.0,71.0,37.0,28.0,100.0,39.0,ZA,5.0,3.0,
12244,2017-05-01,55.0,13.0,9.0,49.0,18.0,38.0,45.0,30.0,14.0,17.0,0.0,39.0,64.0,45.0,33.0,40.0,48.0,ZA,4.0,3.0,
12245,2017-06-01,54.0,12.0,11.0,19.0,15.0,37.0,18.0,24.0,14.0,11.0,4.0,38.0,64.0,26.0,30.0,15.0,37.0,ZA,6.0,3.0,
12246,2017-07-01,56.0,12.0,9.0,23.0,11.0,39.0,12.0,18.0,23.0,11.0,4.0,37.0,63.0,24.0,38.0,15.0,37.0,ZA,5.0,3.0,
12247,2017-08-01,55.0,12.0,9.0,56.0,17.0,37.0,25.0,24.0,16.0,10.0,4.0,38.0,65.0,45.0,31.0,25.0,58.0,ZA,5.0,0.0,
12248,2017-09-01,52.0,11.0,10.0,42.0,17.0,44.0,20.0,26.0,16.0,17.0,3.0,37.0,73.0,34.0,27.0,20.0,44.0,ZA,2.0,3.0,
12249,2017-10-01,57.0,11.0,11.0,33.0,15.0,36.0,14.0,28.0,14.0,17.0,1.0,38.0,60.0,21.0,23.0,24.0,34.0,ZA,2.0,4.0,
12250,2017-11-01,57.0,12.0,10.0,22.0,13.0,38.0,13.0,29.0,5.0,19.0,5.0,42.0,49.0,19.0,26.0,14.0,31.0,ZA,5.0,2.0,
12251,2017-12-01,53.0,8.0,10.0,12.0,7.0,37.0,8.0,25.0,19.0,9.0,4.0,45.0,55.0,13.0,22.0,4.0,23.0,ZA,5.0,5.0,
12252,2018-01-01,77.0,13.0,10.0,11.0,10.0,33.0,12.0,47.0,16.0,8.0,4.0,43.0,65.0,18.0,31.0,17.0,42.0,ZA,4.0,4.0,
12253,2018-02-01,60.0,12.0,8.0,18.0,34.0,35.0,25.0,48.0,14.0,9.0,4.0,47.0,48.0,36.0,33.0,13.0,43.0,ZA,23.0,0.0,
12254,2018-03-01,67.0,17.0,9.0,22.0,22.0,42.0,22.0,33.0,14.0,19.0,3.0,41.0,46.0,39.0,43.0,17.0,43.0,ZA,5.0,3.0,
12255,2018-04-01,66.0,13.0,10.0,16.0,19.0,74.0,32.0,27.0,13.0,22.0,3.0,40.0,46.0,25.0,69.0,30.0,41.0,ZA,5.0,3.0,
12256,2018-05-01,64.0,14.0,12.0,18.0,22.0,68.0,52.0,31.0,14.0,16.0,3.0,41.0,52.0,34.0,100.0,33.0,45.0,ZA,4.0,4.0,
12257,2018-06-01,63.0,15.0,15.0,20.0,14.0,41.0,18.0,22.0,19.0,13.0,3.0,42.0,48.0,23.0,70.0,21.0,36.0,ZA,7.0,5.0,
12258,2018-07-01,71.0,16.0,11.0,16.0,13.0,40.0,16.0,19.0,15.0,13.0,1.0,43.0,59.0,26.0,46.0,21.0,37.0,ZA,5.0,3.0,
12259,2018-08-01,65.0,18.0,10.0,29.0,16.0,42.0,29.0,24.0,10.0,19.0,4.0,42.0,57.0,39.0,41.0,17.0,51.0,ZA,3.0,2.0,
12260,2018-09-01,64.0,17.0,9.0,20.0,17.0,39.0,23.0,24.0,20.0,13.0,3.0,43.0,49.0,34.0,38.0,15.0,39.0,ZA,6.0,5.0,
12261,2018-10-01,70.0,15.0,10.0,31.0,14.0,32.0,15.0,21.0,20.0,12.0,3.0,41.0,50.0,24.0,31.0,14.0,33.0,ZA,3.0,4.0,
12262,2018-11-01,62.0,13.0,11.0,19.0,13.0,34.0,14.0,17.0,16.0,12.0,2.0,40.0,48.0,19.0,35.0,11.0,29.0,ZA,6.0,3.0,
12263,2018-12-01,62.0,14.0,8.0,10.0,8.0,34.0,6.0,15.0,29.0,11.0,3.0,35.0,50.0,15.0,35.0,11.0,21.0,ZA,6.0,4.0,
12264,2019-01-01,89.0,18.0,11.0,14.0,10.0,35.0,11.0,18.0,15.0,16.0,4.0,41.0,60.0,23.0,52.0,12.0,39.0,ZA,12.0,1.0,
12265,2019-02-01,69.0,14.0,12.0,15.0,42.0,31.0,28.0,24.0,12.0,9.0,3.0,44.0,77.0,39.0,35.0,20.0,48.0,ZA,100.0,3.0,
12266,2019-03-01,75.0,18.0,10.0,15.0,21.0,31.0,23.0,27.0,18.0,16.0,4.0,41.0,58.0,35.0,35.0,24.0,38.0,ZA,6.0,3.0,
12267,2019-04-01,78.0,16.0,11.0,18.0,20.0,37.0,35.0,22.0,20.0,25.0,3.0,40.0,53.0,32.0,35.0,40.0,41.0,ZA,4.0,5.0,
12268,2019-05-01,75.0,16.0,10.0,17.0,20.0,37.0,25.0,22.0,15.0,20.0,4.0,39.0,55.0,33.0,37.0,22.0,42.0,ZA,7.0,4.0,
12269,2019-06-01,72.0,18.0,11.0,15.0,13.0,32.0,11.0,20.0,23.0,10.0,2.0,44.0,52.0,22.0,29.0,11.0,34.0,ZA,4.0,5.0,
